id_sklep;id_produkt;cena;ilosc
29;360;3733;5947
29;361;1170;7905
29;362;3106;8070
29;363;42;6123
29;364;4288;6157
29;365;4322;8571
29;366;3932;1107
29;367;1650;7414
29;368;422;9766
29;369;456;1500
29;370;4472;8560
29;371;2756;5104
29;372;4335;8171
29;373;263;4781
29;374;94;5787
29;375;3782;5665
29;376;2826;8188
29;377;1157;2257
29;378;2147;3886
29;379;561;6267
29;380;1191;5669
29;381;2035;4819
29;382;3802;2492
29;383;1680;4124
29;384;2609;1519
29;385;45;6082
29;386;1205;4978
29;387;4447;1236
29;388;32;4438
29;389;1574;6645
29;390;3929;7414
29;391;258;7231
29;392;1362;1819
29;393;2607;4590
29;394;2243;8439
29;395;1266;3199
29;396;3618;3525
29;397;132;8753
29;398;3706;5373
29;399;2081;4443
29;400;2752;9118
30;401;3182;7766
30;402;2607;5116
30;403;3906;1865
30;404;1551;8566
30;405;2925;4954
30;406;4452;2689
30;407;4235;4895
30;408;3947;9926
30;409;569;8000
30;410;2917;3004
30;411;3527;8944
30;412;1400;4157
30;413;3594;5809
30;414;348;8017
30;415;432;8129
30;416;2150;5322
30;417;3831;6294
30;418;3238;4943
30;419;2250;9633
30;420;3811;3990
30;421;3023;8963
30;422;4489;2056
30;423;145;8662
30;424;4356;2166
30;425;3537;9967
30;426;3726;2959
30;427;205;7182
30;428;919;3401
30;429;2149;5956
30;430;3763;7646
30;431;2374;8724
30;432;4403;3455
30;433;3777;9563
30;434;3490;7917
30;435;855;7397
30;436;2015;3181
30;437;1501;4341
30;438;637;6948
30;439;4030;4703
30;440;2121;4352
30;441;260;1519
30;442;3444;5750
30;443;479;9684
30;444;481;2160
30;445;2278;9059
30;446;868;6194
30;447;2281;9566
30;448;4112;9506
30;449;2986;2895
30;450;214;7877
30;451;3339;7324
30;452;1632;6223
30;453;2464;1055
30;454;944;9876
30;455;739;2758
30;456;1970;9372
30;457;3820;6937
30;458;3763;5666
30;459;447;9892
30;460;3526;3518
30;461;4043;6817
30;462;1372;5537
30;463;82;9010
30;464;2985;2789
30;465;4013;3668
30;466;1634;4757
30;467;1322;8196
30;468;2603;9659
30;469;2319;5730
30;470;1322;6551
30;471;2997;2144
30;472;3057;4999
30;473;3415;1719
30;474;2237;6384
30;475;3350;8858
30;476;556;5444
30;477;2897;4350
30;478;1969;2376
30;479;528;9769
30;480;1819;4603
30;481;2173;8080
30;482;1847;2184
30;483;3116;5983
30;484;3553;1237
30;485;3251;4051
30;486;4016;2134
30;487;181;5622
30;488;2077;7284
30;489;1805;1107
30;490;1431;1450
30;491;555;6556
30;492;244;2134
30;493;3339;3368
30;494;2974;7307
30;495;4312;4143
30;496;4262;5361
30;497;1970;8420
30;498;4426;6525
30;499;622;2384
30;500;968;3684
31;1;3472;7456
31;2;2781;3067
31;3;4176;8126
31;4;310;4694
31;5;3116;4029
31;6;3444;4925
31;7;2690;6864
31;8;1796;9281
31;9;3344;8066
31;10;1571;3482
31;11;4477;4035
31;12;3189;3487
31;13;1758;3514
31;14;2535;2712
31;15;1500;6964
31;16;115;2398
31;17;1222;2315
31;18;371;1907
31;19;2761;9152
31;20;3704;9566
31;21;2658;5703
31;22;468;4118
31;23;2857;3340
31;24;1992;7800
31;25;2703;2572
31;26;2648;8554
31;27;746;4113
31;28;3394;4035
31;29;362;9834
31;30;3108;1090
31;31;1777;4467
31;32;2794;2832
31;33;1858;1130
31;34;4221;9195
31;35;3259;1348
31;36;554;5804
31;37;4470;9888
31;38;442;4341
31;39;225;5540
31;40;749;8251
31;41;1719;4944
31;42;2771;7148
31;43;3124;8027
31;44;3000;3089
31;45;4213;7966
31;46;823;1718
31;47;3041;7011
31;48;3854;6824
31;49;1030;9962
31;50;1114;4441
31;51;481;6690
31;52;3541;9074
31;53;761;1151
31;54;1518;7874
31;55;3159;6383
31;56;2641;1533
31;57;4192;2286
31;58;2724;3133
31;59;1130;3577
31;60;2777;2421
31;61;589;7663
31;62;957;3986
31;63;1277;3558
31;64;3675;2525
31;65;4244;6493
31;66;4432;4190
31;67;2456;7344
31;68;110;1413
31;69;3198;1479
31;70;40;2949
31;71;3167;7671
31;72;2730;5797
31;73;245;6429
31;74;247;2890
31;75;1530;3360
31;76;3802;1025
31;77;3442;2884
31;78;3731;4195
31;79;341;8598
31;80;2350;4158
31;81;43;1851
31;82;794;1719
31;83;1307;1218
31;84;2405;1605
31;85;4244;7962
31;86;1835;7398
31;87;4036;1595
31;88;995;1438
31;89;1669;2542
31;90;4148;8398
31;91;3488;6926
31;92;4224;1047
31;93;3394;5876
31;94;1004;8564
31;95;4153;4609
31;96;2168;4083
31;97;3106;9643
31;98;1197;7287
31;99;3789;7469
31;100;3324;1196
32;101;112;7552
32;102;1107;1048
32;103;1865;2978
32;104;1267;3608
32;105;75;7171
32;106;1320;2806
32;107;1148;8227
32;108;2863;1651
32;109;1658;8695
32;110;2370;2128
32;111;3347;8482
32;112;3349;8230
32;113;600;1807
32;114;354;3204
32;115;2542;8256
32;116;4150;9949
32;117;3238;6433
32;118;3575;7873
32;119;1965;8984
32;120;3320;1232
32;121;4256;3786
32;122;3037;9533
32;123;2597;2819
32;124;3529;1375
32;125;874;1013
32;126;1131;1708
32;127;2326;6880
32;128;2640;6444
32;129;1030;9025
32;130;280;8162
32;131;4304;5290
32;132;4023;5359
32;133;2330;9286
32;134;1403;4263
32;135;2729;3397
32;136;3920;4013
32;137;3105;9221
32;138;852;3134
32;139;3063;1480
32;140;621;5410
32;141;247;3584
32;142;1736;5195
32;143;988;5348
32;144;3528;5817
32;145;2049;1751
32;146;4318;3058
32;147;1132;4921
32;148;3856;4907
32;149;379;7357
32;150;841;4570
32;151;4345;4315
32;152;855;2888
32;153;226;8936
32;154;3127;4849
32;155;105;4979
32;156;3250;6333
32;157;1525;6570
32;158;1188;2169
32;159;2576;9888
32;160;3089;7863
32;161;573;1041
32;162;436;7470
32;163;3059;8627
32;164;4216;4027
32;165;2541;6412
32;166;3349;5316
32;167;4029;2478
32;168;2992;3660
32;169;173;4688
32;170;1645;2665
32;171;1181;8264
32;172;3027;9773
32;173;3287;7204
32;174;1146;3472
32;175;193;4480
32;176;1289;2846
32;177;1833;2776
32;178;3850;5064
32;179;3871;7306
32;180;3181;3597
32;181;1306;2985
32;182;1156;4434
32;183;3975;2254
32;184;2440;8145
32;185;4394;7785
32;186;1621;9224
32;187;3637;4639
32;188;1369;6248
32;189;3708;6786
32;190;3972;1191
32;191;3045;4462
32;192;3510;8523
32;193;4308;7309
32;194;2388;3407
32;195;3277;3536
32;196;2557;9614
32;197;1758;9206
32;198;3857;8274
32;199;342;2463
32;200;3848;1564
33;201;3145;3947
33;202;877;2702
33;203;4224;8501
33;204;3580;7920
33;205;1197;4374
33;206;3804;1550
33;207;4184;9245
33;208;3342;5507
33;209;2272;5574
33;210;1518;4520
33;211;513;3526
33;212;2032;2554
33;213;3496;4719
33;214;1809;6216
33;215;2520;6859
33;216;3776;6074
33;217;2880;5463
33;218;2705;3456
33;219;19;3555
33;220;704;4203
33;221;1107;8146
33;222;1012;4024
33;223;3199;1678
33;224;1008;6663
33;225;2368;1272
33;226;2659;3022
33;227;4343;5222
33;228;589;7587
33;229;2371;6284
33;230;4349;5629
33;231;4440;2417
33;232;4317;1932
33;233;3996;2352
33;234;3205;3633
33;235;3645;7748
33;236;4418;8034
33;237;498;2668
33;238;47;3135
33;239;4465;1837
33;240;470;3038
33;241;1795;5126
33;242;2371;7902
33;243;2839;1254
33;244;2998;8884
33;245;4373;6279
33;246;1705;8959
33;247;459;2656
33;248;1165;9267
33;249;1200;2777
33;250;3762;3680
33;251;2189;1352
33;252;4099;9572
33;253;3439;4116
33;254;1475;5259
33;255;3065;9049
33;256;4240;1338
33;257;662;4322
33;258;3042;8262
33;259;55;9829
33;260;3049;5422
33;261;3408;9615
33;262;2128;9033
33;263;643;8254
33;264;576;8820
33;265;1085;6194
33;266;4232;1954
33;267;4431;5125
33;268;1947;7038
33;269;1214;8080
33;270;1046;8560
33;271;3556;5477
33;272;976;5421
33;273;2379;2184
33;274;4263;1306
33;275;2964;2657
33;276;2784;8838
33;277;1121;7821
33;278;174;4241
33;279;607;6771
33;280;1834;4611
33;281;2646;3889
33;282;3736;3213
33;283;2660;8076
33;284;758;8657
33;285;776;5813
33;286;256;1375
33;287;1831;1232
33;288;2170;2863
33;289;1781;9604
33;290;2506;1267
33;291;2393;3839
33;292;3908;3867
33;293;4330;9097
33;294;2295;7154
33;295;2175;1297
33;296;3015;2230
33;297;4055;3333
33;298;4049;9702
33;299;389;3448
33;300;595;6223
34;301;167;8469
34;302;1662;3096
34;303;103;2361
34;304;872;8194
34;305;725;3533
34;306;549;3891
34;307;983;4989
34;308;626;5915
34;309;825;2973
34;310;2957;9870
34;311;3123;5177
34;312;339;3257
34;313;2990;4433
34;314;1909;4086
34;315;3715;2910
34;316;1542;2338
34;317;3032;1728
34;318;3384;5227
34;319;3391;6728
34;320;1867;6178
34;321;642;6788
34;322;2538;2114
34;323;138;5296
34;324;3563;7606
34;325;2555;8920
34;326;4143;3292
34;327;2866;1406
34;328;3738;1557
34;329;4016;9731
34;330;1383;3108
34;331;1735;9503
34;332;726;8685
34;333;1243;7387
34;334;60;1888
34;335;592;9482
34;336;3399;1873
34;337;3862;3650
34;338;3536;7073
34;339;4460;8859
34;340;2544;8806
34;341;2185;9708
34;342;4235;5631
34;343;2993;6474
34;344;4110;6927
34;345;2950;8801
34;346;1934;4722
34;347;2068;2203
34;348;897;5975
34;349;2545;3321
34;350;1978;4715
34;351;1400;5044
34;352;4178;6893
34;353;2860;8667
34;354;4360;8875
34;355;3533;9441
34;356;4365;9418
34;357;3402;9788
34;358;1217;1190
34;359;1998;7840
34;360;4179;1910
34;361;60;7942
34;362;316;8994
34;363;2423;6517
34;364;175;4680
34;365;3971;8128
34;366;1039;8857
34;367;1744;8665
34;368;289;5245
34;369;3443;2270
34;370;4002;8406
34;371;3406;1074
34;372;333;1338
34;373;220;5317
34;374;3430;3208
34;375;3682;1086
34;376;3763;5743
34;377;1089;7235
34;378;1882;7166
34;379;2080;2739
34;380;809;5248
34;381;3020;9481
34;382;3432;1200
34;383;4281;9028
34;384;2778;1163
34;385;3095;5263
34;386;3475;4181
34;387;485;6421
34;388;223;3519
34;389;3275;6523
34;390;3902;4237
34;391;400;5409
34;392;2483;8216
34;393;1639;1136
34;394;1139;3690
34;395;348;1104
34;396;744;2922
34;397;1242;8750
34;398;735;8671
34;399;164;6614
34;400;793;5983
35;401;3291;2322
35;402;1031;9117
35;403;4264;1778
35;404;1164;6208
35;405;993;3034
35;406;560;8757
35;407;2139;7368
35;408;2611;2466
35;409;1214;1140
35;410;2147;1733
35;411;825;6562
35;412;2073;6880
35;413;836;9268
35;414;3691;9982
35;415;3373;7733
35;416;1537;3399
35;417;3864;9239
35;418;3917;3878
35;419;1969;2940
35;420;2783;3702
35;421;3537;4115
35;422;3219;4893
35;423;3791;1710
35;424;957;9365
35;425;2034;7381
35;426;2537;4184
35;427;4061;1338
35;428;955;9752
35;429;1868;6331
35;430;4051;6046
35;431;1348;4320
35;432;129;4659
35;433;1143;6146
35;434;2815;8882
35;435;2746;9009
35;436;3630;6957
35;437;3679;6963
35;438;3096;9985
35;439;3528;6690
35;440;991;4139
35;441;3959;8143
35;442;4038;7245
35;443;247;5401
35;444;515;2203
35;445;3370;4585
35;446;3045;3400
35;447;1250;5159
35;448;3146;5161
35;449;4495;6813
35;450;1737;7200
35;451;3840;1615
35;452;4068;3324
35;453;2856;8623
35;454;936;8448
35;455;1624;5135
35;456;2377;1449
35;457;1118;3335
35;458;3764;5536
35;459;142;4137
35;460;4185;3163
35;461;684;7147
35;462;636;1928
35;463;398;2458
35;464;238;4766
35;465;3080;1939
35;466;3124;2857
35;467;2921;5155
35;468;859;1278
35;469;586;4314
35;470;1591;7813
35;471;221;9118
35;472;2250;4483
35;473;1926;6635
35;474;657;8462
35;475;236;3223
35;476;1213;1334
35;477;3712;8941
35;478;588;9627
35;479;405;7693
35;480;3114;5028
35;481;2425;9264
35;482;605;2126
35;483;4278;5868
35;484;2018;7364
35;485;261;9838
35;486;2265;6378
35;487;2127;1098
35;488;2574;7217
35;489;2836;8826
35;490;3429;2773
35;491;3102;3598
35;492;1631;1804
35;493;2024;4616
35;494;4165;8431
35;495;4261;7124
35;496;3811;8913
35;497;2742;8260
35;498;751;9863
35;499;92;1768
35;500;1563;8102
36;1;940;3103
36;2;994;9088
36;3;3533;9152
36;4;95;8408
36;5;2860;1646
36;6;4013;7416
36;7;1289;1279
36;8;611;5958
36;9;2123;1693
36;10;2087;2129
36;11;3521;9001
36;12;1610;9732
36;13;731;9195
36;14;1842;7166
36;15;4307;5446
36;16;1743;3833
36;17;904;4408
36;18;865;4046
36;19;3803;7450
36;20;626;9283
36;21;15;3704
36;22;3063;8954
36;23;2846;2455
36;24;1190;7050
36;25;806;1086
36;26;2312;7420
36;27;2283;5344
36;28;2684;8262
36;29;4147;6392
36;30;748;3105
36;31;2175;3203
36;32;2412;6807
36;33;1511;4322
36;34;2785;2743
36;35;4007;8765
36;36;3664;5424
36;37;2861;3535
36;38;1451;8658
36;39;2365;7292
36;40;1970;7980
36;41;2930;9628
36;42;333;1942
36;43;705;5538
36;44;2705;1945
36;45;387;5836
36;46;722;2885
36;47;3611;4854
36;48;840;1415
36;49;3164;3060
36;50;4142;8982
36;51;3563;1896
36;52;1206;2785
36;53;4144;1974
36;54;3363;7339
36;55;3508;1373
36;56;3315;8586
36;57;318;6890
36;58;2563;7431
36;59;1036;1584
36;60;1707;5086
36;61;2859;3191
36;62;1100;2082
36;63;4456;2827
36;64;3408;9357
36;65;689;2745
36;66;1365;9378
36;67;3638;2910
36;68;2176;1012
36;69;4365;5761
36;70;3511;8185
36;71;2461;4132
36;72;2975;3725
36;73;2980;5196
36;74;1781;9795
36;75;2527;8033
36;76;4047;8804
36;77;758;9849
36;78;4216;5520
36;79;377;8742
36;80;1685;1736
36;81;629;2460
36;82;80;8632
36;83;2175;1703
36;84;4014;6571
36;85;2670;2428
36;86;40;6228
36;87;3187;5752
36;88;3692;5842
36;89;4065;8364
36;90;3238;5359
36;91;4203;2513
36;92;3075;7438
36;93;1112;8431
36;94;3749;2106
36;95;245;3745
36;96;4223;4008
36;97;3344;3067
36;98;2068;1759
36;99;1199;3227
36;100;2450;6454
37;101;3292;3620
37;102;2857;4319
37;103;4442;2555
37;104;3044;3939
37;105;2474;3965
37;106;24;8822
37;107;365;3412
37;108;3316;5788
37;109;1865;2696
37;110;1253;3340
37;111;2043;9688
37;112;2552;4808
37;113;120;1725
37;114;3078;3934
37;115;453;5493
37;116;4039;7576
37;117;2814;3683
37;118;674;5499
37;119;1059;3118
37;120;4194;6219
37;121;1997;7184
37;122;2682;8739
37;123;3256;4262
37;124;2790;6835
37;125;3061;3042
37;126;3695;9365
37;127;2300;3492
37;128;4384;1550
37;129;70;6242
37;130;1203;4170
37;131;2123;7970
37;132;2249;1182
37;133;3370;7006
37;134;722;7658
37;135;2348;7384
37;136;290;7907
37;137;443;7128
37;138;3035;7579
37;139;2796;5004
37;140;901;4606
37;141;1015;2651
37;142;671;9597
37;143;3992;4753
37;144;4150;8102
37;145;1778;4578
37;146;2450;4801
37;147;3718;6014
37;148;3666;9141
37;149;2240;9906
37;150;1108;8385
37;151;3398;8182
37;152;1225;3753
37;153;3462;5575
37;154;1365;5038
37;155;1233;7360
37;156;2038;4067
37;157;3908;9045
37;158;1106;3205
37;159;3316;8580
37;160;687;9490
37;161;1918;8283
37;162;2554;7388
37;163;4185;2791
37;164;1726;7174
37;165;2865;5751
37;166;2384;9212
37;167;1314;3124
37;168;2960;4595
37;169;2020;6934
37;170;4421;7687
37;171;3595;3492
37;172;2808;9781
37;173;2931;2832
37;174;465;8544
37;175;3714;6347
37;176;442;4333
37;177;3514;7528
37;178;822;9250
37;179;2724;5867
37;180;1147;1485
37;181;724;9635
37;182;2023;2685
37;183;2584;7665
37;184;1292;8243
37;185;1834;5344
37;186;2896;5520
37;187;3340;9460
37;188;623;2726
37;189;2004;8875
37;190;1779;5971
37;191;3914;4713
37;192;3540;6849
37;193;3790;9253
37;194;1470;8452
37;195;577;2367
37;196;509;9079
37;197;4198;3763
37;198;2924;1111
37;199;1262;7687
37;200;1229;4979
38;201;1713;5964
38;202;17;3404
38;203;3438;3198
38;204;2028;7561
38;205;3758;3990
38;206;4092;5222
38;207;2574;7769
38;208;1628;9472
38;209;1757;5582
38;210;2168;2728
38;211;3365;5796
38;212;3262;8505
38;213;3050;7333
38;214;4131;1458
38;215;3268;3016
38;216;398;8193
38;217;3589;5222
38;218;2323;7462
38;219;4235;1201
38;220;1143;3412
38;221;2530;2992
38;222;478;3668
38;223;1360;6939
38;224;2448;2227
38;225;216;8972
38;226;602;2745
38;227;2237;9485
38;228;2980;1154
38;229;4040;8903
38;230;640;9658
38;231;1654;4107
38;232;2708;8916
38;233;3518;3016
38;234;807;7371
38;235;4391;6273
38;236;646;7299
38;237;2540;2861
38;238;2193;5453
38;239;2628;8296
38;240;416;6789
38;241;486;7156
38;242;1648;8069
38;243;693;6869
38;244;763;8593
38;245;3818;7388
38;246;4264;1655
38;247;3772;4642
38;248;2616;2790
38;249;3519;7684
38;250;1465;2075
38;251;2233;9195
38;252;3578;7025
38;253;3568;4222
38;254;3598;4628
38;255;249;1046
38;256;3925;5503
38;257;1083;3325
38;258;3126;9581
38;259;509;2202
38;260;3962;2061
38;261;2609;7015
38;262;3515;3326
38;263;1084;9008
38;264;4379;9807
38;265;3588;6882
38;266;1541;9510
38;267;312;8852
38;268;1220;6306
38;269;3739;2078
38;270;499;2170
38;271;1461;2383
38;272;2737;9080
38;273;3506;5113
38;274;1807;8401
38;275;4448;5690
38;276;589;7777
38;277;3183;6167
38;278;62;9437
38;279;783;2245
38;280;3452;6000
38;281;2230;9728
38;282;2157;2916
38;283;2234;3236
38;284;3649;7153
38;285;1465;4850
38;286;2338;7695
38;287;106;1386
38;288;2150;7901
38;289;3159;2091
38;290;4367;9631
38;291;3623;8348
38;292;1075;8384
38;293;1390;8493
38;294;1029;8493
38;295;301;9070
38;296;783;2449
38;297;1876;5476
38;298;432;7615
38;299;876;6022
38;300;3180;3804
39;301;14;8796
39;302;969;3335
39;303;4129;6389
39;304;3459;6482
39;305;1440;1520
39;306;289;6093
39;307;1812;8401
39;308;3730;1108
39;309;3132;8026
39;310;865;5040
39;311;1558;4370
39;312;3982;2338
39;313;2088;4804
39;314;391;9079
39;315;3902;7866
39;316;661;8700
39;317;4400;5173
39;318;3252;1426
39;319;457;4558
39;320;3110;6696
39;321;3977;2917
39;322;4462;1076
39;323;1820;6828
39;324;2859;9884
39;325;2939;3247
39;326;1164;6251
39;327;1233;8079
39;328;1789;2604
39;329;1809;3712
39;330;3311;4381
39;331;1567;3470
39;332;4410;2945
39;333;2587;5532
39;334;693;1214
39;335;2026;8717
39;336;1992;7802
39;337;1963;9543
39;338;4238;5580
39;339;1603;2970
39;340;2605;9730
39;341;2946;1547
39;342;1606;4679
39;343;2662;4491
39;344;3471;1632
39;345;1129;1053
39;346;247;6750
39;347;3636;8552
39;348;2657;9077
39;349;1291;6479
39;350;2417;1102
39;351;1087;2982
39;352;1819;4476
39;353;434;9990
39;354;65;4026
39;355;2022;6987
39;356;4014;9610
39;357;3303;3207
39;358;2762;6414
39;359;516;9026
39;360;4043;3737
39;361;1810;1033
39;362;2412;3022
39;363;715;5707
39;364;1093;7198
39;365;867;8723
39;366;4201;4295
39;367;3989;3651
39;368;1983;4266
39;369;270;9634
39;370;2688;6646
39;371;2627;5076
39;372;4214;8424
39;373;2938;5077
39;374;3341;9014
39;375;306;3356
39;376;4061;1664
39;377;2572;2219
39;378;392;4743
39;379;2892;3506
39;380;1391;4434
39;381;3493;10000
39;382;3020;9995
39;383;598;5930
39;384;1397;2561
39;385;4453;8684
39;386;2767;6055
39;387;3606;5828
39;388;4245;2824
39;389;2470;3605
39;390;908;1837
39;391;1489;6367
39;392;1241;2130
39;393;3799;6893
39;394;1308;7721
39;395;170;8185
39;396;398;3162
39;397;3057;4023
39;398;727;7639
39;399;2000;9411
39;400;2634;6367
40;401;1880;2035
40;402;955;5358
40;403;1302;2851
40;404;4371;3854
40;405;3479;3830
40;406;3212;5852
40;407;931;2296
40;408;1702;6048
40;409;1544;6567
40;410;98;8202
40;411;3618;1945
40;412;1690;6275
40;413;1369;7180
40;414;3592;3774
40;415;317;8003
40;416;1946;8812
40;417;2628;3530
40;418;3479;7285
40;419;1108;4185
40;420;2820;9006
40;421;2139;6992
40;422;3634;3945
40;423;2776;3845
40;424;269;7493
40;425;1484;8822
40;426;2163;4838
40;427;3322;1668
40;428;1609;4543
40;429;2041;6280
40;430;46;4340
40;431;2403;6770
40;432;4320;4855
40;433;1839;9406
40;434;2856;5238
40;435;3589;7740
40;436;3179;4061
40;437;3632;8389
40;438;744;5165
40;439;704;7731
40;440;1701;1047
40;441;4182;9809
40;442;3032;1575
40;443;708;7314
40;444;4340;2832
40;445;817;3576
40;446;3114;7379
40;447;1837;4480
40;448;1523;5303
40;449;3948;9273
40;450;3479;2840
40;451;1540;3870
40;452;1436;9286
40;453;2123;3408
40;454;1877;3243
40;455;1723;9830
40;456;3492;5913
40;457;1826;5202
40;458;375;3290
40;459;2127;2655
40;460;3871;6485
40;461;712;9244
40;462;1251;1294
40;463;75;1926
40;464;235;1055
40;465;4091;6991
40;466;3818;2692
40;467;2265;1423
40;468;2723;9379
40;469;3683;2526
40;470;4000;4094
40;471;932;6658
40;472;4013;5503
40;473;1876;5999
40;474;1539;7075
40;475;3222;3714
40;476;4037;5818
40;477;1329;4652
40;478;2979;1389
40;479;3630;3208
40;480;2881;2507
40;481;3847;4335
40;482;3412;1321
40;483;3376;3409
40;484;1840;2397
40;485;2122;8894
40;486;3869;7430
40;487;3153;5446
40;488;3367;3896
40;489;3515;9009
40;490;2685;2380
40;491;1616;5925
40;492;1153;1278
40;493;3432;5230
40;494;515;8394
40;495;3329;3159
40;496;1463;6076
40;497;4257;9390
40;498;1027;8180
40;499;4052;2790
40;500;2941;8377
41;1;1285;9948
41;2;4347;1212
41;3;2541;1553
41;4;2382;3386
41;5;995;7880
41;6;1881;7216
41;7;3532;3434
41;8;603;2370
41;9;3347;2080
41;10;1888;2303
41;11;2350;3437
41;12;3871;8908
41;13;2632;6099
41;14;3412;4152
41;15;598;3656
41;16;1290;5412
41;17;3921;6358
41;18;3781;8702
41;19;1915;9806
41;20;4220;3659
41;21;1096;4221
41;22;246;3412
41;23;1004;4448
41;24;408;3968
41;25;3631;8657
41;26;20;6568
41;27;1637;5394
41;28;647;7528
41;29;3024;8264
41;30;1298;2731
41;31;4093;7492
41;32;1987;5606
41;33;1294;4943
41;34;3620;9856
41;35;2215;3057
41;36;575;1215
41;37;1910;6641
41;38;3228;8142
41;39;2664;7941
41;40;2413;5278
41;41;354;4846
41;42;2356;5795
41;43;314;4112
41;44;4282;4832
41;45;1184;3490
41;46;4107;5413
41;47;3681;9972
41;48;3993;6347
41;49;2541;6334
41;50;2458;4048
41;51;1999;2817
41;52;4221;5354
41;53;3653;2912
41;54;2148;8174
41;55;3750;2268
41;56;1172;9429
41;57;3696;9501
41;58;578;7653
41;59;1947;4922
41;60;3301;2225
41;61;3819;6882
41;62;3931;1866
41;63;2159;3722
41;64;1350;7586
41;65;1402;3781
41;66;1296;5445
41;67;2740;1159
41;68;676;1058
41;69;3644;2464
41;70;1825;7698
41;71;3773;8945
41;72;1407;9674
41;73;3380;4253
41;74;248;6518
41;75;702;8376
41;76;3990;1596
41;77;502;1060
41;78;3928;3372
41;79;2778;3277
41;80;3103;8951
41;81;4157;9145
41;82;4140;3335
41;83;2926;6867
41;84;4385;5987
41;85;3323;2180
41;86;2433;6959
41;87;772;9111
41;88;1051;9275
41;89;1453;9521
41;90;1266;2641
41;91;3918;3617
41;92;4021;8850
41;93;221;1830
41;94;1909;5320
41;95;1790;8269
41;96;2306;1866
41;97;3145;3986
41;98;550;8529
41;99;1117;9647
41;100;3565;5968
42;101;3321;4787
42;102;3485;1422
42;103;3778;6880
42;104;1390;6142
42;105;1724;7673
42;106;2439;2615
42;107;1988;8793
42;108;2949;5784
42;109;1049;7135
42;110;3605;6289
42;111;2065;9128
42;112;988;3379
42;113;3148;9833
42;114;1323;7234
42;115;1104;1993
42;116;828;6541
42;117;900;7737
42;118;1915;6238
42;119;4290;4390
42;120;809;5124
42;121;3943;2405
42;122;4423;4350
42;123;755;1430
42;124;3573;9501
42;125;4049;2361
42;126;1464;8325
42;127;4169;6252
42;128;623;1731
42;129;3674;1042
42;130;1625;1381
42;131;2083;3105
42;132;4310;5406
42;133;961;9490
42;134;2114;7719
42;135;4318;5677
42;136;2729;8397
42;137;1931;9476
42;138;66;7071
42;139;3273;5315
42;140;4496;3540
42;141;3523;5931
42;142;2887;4518
42;143;2513;3871
42;144;1703;3668
42;145;4338;3573
42;146;3015;5683
42;147;1244;5832
42;148;679;8501
42;149;2912;5508
42;150;2697;2390
42;151;1894;5069
42;152;1698;3327
42;153;1270;4285
42;154;184;4878
42;155;2190;8433
42;156;750;1832
42;157;4206;7304
42;158;3500;2556
42;159;1439;1567
42;160;3276;2670
42;161;1746;3039
42;162;1529;8293
42;163;3367;3581
42;164;3440;4023
42;165;107;9817
42;166;1335;9106
42;167;610;3317
42;168;2406;9279
42;169;2357;6082
42;170;645;3874
42;171;4360;9127
42;172;2158;9930
42;173;1442;2256
42;174;1030;7739
42;175;2746;2761
42;176;2580;4617
42;177;2810;1264
42;178;2356;1836
42;179;1330;3581
42;180;1212;4537
42;181;4251;2527
42;182;4175;5958
42;183;984;3983
42;184;3852;6355
42;185;466;6361
42;186;3926;6882
42;187;3553;3926
42;188;2853;5464
42;189;2961;8973
42;190;3532;7546
42;191;1999;8049
42;192;3309;3898
42;193;3475;7446
42;194;235;7040
42;195;4037;2847
42;196;1880;6783
42;197;3837;6812
42;198;2247;2101
42;199;1494;5113
42;200;2875;6119
43;201;1364;5713
43;202;3922;7418
43;203;1456;3153
43;204;3811;5745
43;205;3679;6660
43;206;439;3502
43;207;1741;5332
43;208;3215;6542
43;209;1051;3291
43;210;384;6220
43;211;1507;5618
43;212;1185;8132
43;213;3386;8720
43;214;1255;9134
43;215;3934;6353
43;216;4013;3963
43;217;1027;1298
43;218;3290;3943
43;219;3612;8395
43;220;3344;1704
43;221;3006;6553
43;222;2134;2539
43;223;1011;1651
43;224;3459;5769
43;225;3757;4521
43;226;597;1941
43;227;2222;4760
43;228;1262;3559
43;229;1958;2028
43;230;3089;5826
43;231;800;3815
43;232;745;8233
43;233;456;2081
43;234;1403;6525
43;235;969;9654
43;236;1663;8097
43;237;1491;1965
43;238;3321;7339
43;239;1807;7657
43;240;2246;5267
43;241;4487;8019
43;242;2221;5055
43;243;926;4552
43;244;2459;2857
43;245;849;3815
43;246;1424;8223
43;247;148;4467
43;248;883;3358
43;249;3400;1417
43;250;1699;5823
43;251;2740;1478
43;252;2520;9640
43;253;222;9824
43;254;1755;1615
43;255;394;5846
43;256;2801;4052
43;257;633;9436
43;258;1687;5607
43;259;1513;1087
43;260;2483;9278
43;261;2508;1766
43;262;2856;5757
43;263;4427;7898
43;264;3883;3725
43;265;2757;7592
43;266;2497;2180
43;267;631;6969
43;268;3672;5994
43;269;3908;4639
43;270;3418;3831
43;271;1856;1977
43;272;3404;1610
43;273;123;5097
43;274;1833;8944
43;275;4042;3019
43;276;1076;6562
43;277;2537;9479
43;278;955;6647
43;279;2063;9839
43;280;388;8654
43;281;3390;4265
43;282;2842;3479
43;283;2500;6715
43;284;2315;2825
43;285;22;9701
43;286;2102;8278
43;287;822;8444
43;288;1673;2726
